Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
bioB		1.0	Output		b0775	945370	P12996	JW0758	biotin synthase monomer	M36	P12996	['GO:0051537', 'GO:0051539', 'GO:0004076', 'GO:0005506', 'GO:0042803']	False	False	False	False
bioC		1.0	Output		b0777	945388	P12999	JW0760	malonyl-[acp] methyltransferase	M36	P12999	['GO:0010340', 'GO:0102130', 'GO:0008168', 'GO:0008757']	False	False	False	False
bioD1		1.0	Output		b0778			JW0761,bioD		M36		[]	False	False	False	False
bioA		1.0	Output		b0774	945376	P12995	JW0757	adenosylmethionine-8-amino-7-oxononanoate aminotransferase monomer	M36	P12995	['GO:0004015', 'GO:0042803', 'GO:0030170']	False	False	False	False
bioF		1.0	Output		b0776	945384	P12998	JW0759	8-amino-7-oxononanoate synthase monomer	M36	P12998	['GO:0008710', 'GO:0042803', 'GO:0030170']	False	False	False	False
b4603	0.4467005269575158		Input		b4603			rseX		M37.25		[]	False	False	False	False
yciT		0.7810249392166555	Output		b1284	945869	P76034	JW1276	DNA-binding transcriptional regulator	Basal machinery	P76034	['GO:0000987', 'GO:0098531']	True	False	False	False
xapA		0.830942001751607	Output		b2407	946878	P45563	pndA,JW2398	xanthosine phosphorylase	Basal machinery	P45563	['GO:0047975', 'GO:0042802', 'GO:0047724', 'GO:0004731']	False	False	False	False
rsmG		0.830942001751607	Output		b3740	948250	P0A6U5	JW3718,gidB	16S rRNA m<sup>7</sup>G527 methyltransferase	Basal machinery	P0A6U5	['GO:0070043']	False	False	False	False
btuF		0.830942001751607	Output		b0158	947574	P37028	yadT,JW0154	vitamin B<sub>12</sub> ABC transporter - periplasmic binding protein	Basal machinery	P37028	['GO:0031419']	False	False	False	False
yciZ		0.7810249392166555	Output		b4596	5061509	A5A614	JW1277	hypothetical protein	Basal machinery	A5A614	[]	False	False	False	False
speB		0.7810249392166555	Output		b2937	947715	P60651	JW2904	SpeB	Basal machinery	P60651	['GO:0008783', 'GO:0042802', 'GO:0030145']	False	False	False	False
pcnB		0.830942001751607	Output		b0143	947318	P0ABF1	JW5808	poly(A) polymerase I	Basal machinery	P0ABF1	['GO:0005524', 'GO:1990817', 'GO:0003723']	False	False	False	False
hchA		0.40453520671583143	Output		b1967	946481	P31658	yzzC,yedU,JW1950	glyoxalase III, Hsp31 molecular chaperone	Basal machinery	P31658	['GO:0019172', 'GO:0036524', 'GO:0042803', 'GO:0016790', 'GO:0008270']	False	False	False	False
fic		0.7810249392166555	Output		b3361	947872	P20605	JW3324	stationary-phase protein with possible role in p-aminobenzoate or folate biosynthesis	Basal machinery	P20605	['GO:0070733', 'GO:0005524']	False	False	False	False
tktB		0.7813335745346407	Output		b2465	945865	P33570	JW2449	transketolase II	Basal machinery	P33570	['GO:0046872', 'GO:0004802']	False	False	False	False
ada	0.6839397205857393	0.830942001751607	Middle		b2213	946710	P06134	JW2201	Ada DNA-binding transcriptional dual regulator	M67	P06134	['GO:0003700', 'GO:0003908', 'GO:0043565', 'GO:0008270']	True	False	False	False
osmF		0.8676637683580367	Output		b2131	946681	P33362	JW2119,yehZ	OsmF	Basal machinery	P33362	['GO:0022857']	False	False	False	False
pfkB		0.7810249392166555	Output		b1723	946230	P06999	JW5280	6-phosphofructokinase-2 monomer	Basal machinery	P06999	['GO:0003872', 'GO:0005524', 'GO:0042802', 'GO:0000287', 'GO:0042803', 'GO:0009024']	False	False	False	False
mtnN		0.830942001751607	Output		b0159			JW0155,pfs,yadA,mtn		Basal machinery		[]	False	False	False	False
csrA		0.830942001751607	Output		b2696	947176	P69913	JW2666,zfiA	carbon storage regulator; pleiotropic regulatory protein for carbon source metabolism	Basal machinery	P69913	['GO:0048027']	False	False	False	False
yadS		0.830942001751607	Output		b0157	949062	P0AFP0	JW0153	conserved inner membrane protein	Basal machinery	P0AFP0	[]	False	False	False	False
sdsN	1.0	0.7810249392166555	Middle							M37.11		[]	False	False	False	False
ecnB		0.7810249392166555	Output		b4411	2847737	P0ADB7	JW4108,yjeU	entericidin B	Basal machinery	P0ADB7	[]	False	False	False	False
ybiI		0.7810249392166555	Output		b0803	945434	P41039	JW0788	conserved protein	Basal machinery	P41039	['GO:0008270']	False	False	False	False
rraA		0.830942001751607	Output		b3929	948419	P0A8R0	JW3900,yiiV,menG	ribonuclease E inhibitor protein	Basal machinery	P0A8R0	['GO:0060698', 'GO:0019899', 'GO:0042802', 'GO:0008428']	False	False	False	False
ligA		0.7810249392166555	Output		b2411	946885	P15042	pdeC,dnaL,lig,JW2403,lop	DNA ligase	Basal machinery	P15042	['GO:0003677', 'GO:0003911', 'GO:0046872', 'GO:0070403']	False	False	False	False
blr		0.7810249392166555	Output		b4409	2847682	P56976	JW5963	&beta;-lactam resistance protein	Basal machinery	P56976	[]	False	False	False	False
folK		0.830942001751607	Output		b0142	948792	P26281	JW0138	6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase	Basal machinery	P26281	['GO:0003848', 'GO:0005524', 'GO:0016301', 'GO:0000287']	False	False	False	False
treA		0.7810249392166555	Output		b1197	945757	P13482	osmA,JW1186	periplasmic trehalase	Basal machinery	P13482	['GO:0004555']	False	False	False	False
ybjP		0.7810249392166555	Output		b0865	945491	P75818	JW0849	predicted lipoprotein	Basal machinery	P75818	[]	False	False	False	False
murR	1.0	0.830942001751607	Middle		b2427	946568	P77245	JW2420,yfeT	MurR	M60	P77245	['GO:0097367', 'GO:0003677', 'GO:0003700']	True	False	False	False
yddG		0.7810249392166555	Output		b1473	945942	P46136	JW1469	aromatic amino acid exporter	Basal machinery	P46136	['GO:0015171', 'GO:0015173']	False	False	False	False
b4459		0.7810249392166555	Output		b4459			ryjA		Basal machinery		[]	False	False	False	False
msyB		0.7810249392166555	Output		b1051	945612	P25738	JW1039	acidic protein that suppresses heat sensitivity of a <i>secY</i> mutant	Basal machinery	P25738	[]	False	False	False	False
sodC		0.7810249392166555	Output		b1646	945343	P0AGD1	JW1638	superoxide dismutase (Cu-Zn)	Basal machinery	P0AGD1	['GO:0005507', 'GO:0004784', 'GO:0008270']	False	False	False	False
yabI		0.7810249392166555	Output		b0065	944783	P30149	JW5005	conserved inner membrane protein	Basal machinery	P30149	[]	False	False	False	False
blc		0.7810249392166555	Output		b4149	948670	P0A901	yjeL,JW4110	Blc outer membrane lipoprotein (lipocalin)	Basal machinery	P0A901	['GO:0008289']	False	False	False	False
yggE		0.7810249392166555	Output		b2922	947398	P0ADS6	JW2889	conserved protein	Basal machinery	P0ADS6	[]	False	False	False	False
pgi		0.830942001751607	Output		b4025	948535	P0A6T1	JW3985		Basal machinery	P0A6T1	['GO:0097367', 'GO:0004347', 'GO:0042802', 'GO:0048029', 'GO:0042803']	False	False	False	False
pabA		0.830942001751607	Output		b3360	947873	P00903	JW3323	PabA	Basal machinery	P00903	['GO:0046820', 'GO:0046982']	False	False	False	False
insI1		0.7810249392166555	Output		b0256	945968		JW0246,insI-1		Basal machinery		[]	False	False	False	False
ppx		0.7810249392166555	Output		b2502	946970	P0AFL6	JW2487	exopolyphosphatase monomer	Basal machinery	P0AFL6	['GO:0004309', 'GO:0097216', 'GO:0042802', 'GO:0042803']	False	False	False	False
yehX		0.8676637683580367	Output		b2129	946659	P33360	JW2117	YehX	Basal machinery	P33360	['GO:0031459', 'GO:0005524', 'GO:0016887']	False	False	False	False
b4587		0.7810249392166555	Output		b4587			insN		Basal machinery		[]	False	False	False	False
yehY		0.8676637683580367	Output		b2130	946660	P33361	JW2118	YehY	Basal machinery	P33361	[]	False	False	False	False
ybgA		0.7810249392166555	Output		b0707	944853	P24252	yuaG,JW0697	conserved protein	Basal machinery	P24252	[]	False	False	False	False
yhjG		0.7810249392166555	Output		b3524	948043	P37645	yhjF,JW3492	predicted outer membrane biogenesis protein	Basal machinery	P37645	[]	False	False	False	False
insCD5		0.7810249392166555	Output							Basal machinery		[]	False	False	False	False
insC5		0.7810249392166555	Output		b3044			JW3012,insC-5		Basal machinery		[]	False	False	False	False
rssA		0.7810249392166555	Output		b1234	945725	P0AFR0	ychK,JW1222	conserved protein	Basal machinery	P0AFR0	['GO:0004622']	False	False	False	False
rssB		0.7810249392166555	Output		b1235	945855	P0AEV1	sprE,JW1223,hnr,ychL	regulator of RpoS	Basal machinery	P0AEV1	['GO:0000156', 'GO:0016989', 'GO:0000976']	True	False	False	True
yffP		0.7810249392166555	Output		b2447	946928	P76547		CPZ-55 prophage; predicted protein	Basal machinery	P76547	[]	False	False	False	False
pphA		0.8676637683580367	Output		b1838	946356	P55798	prpA,yebX,JW1827	protein phosphatase 1 modulates phosphoproteins, signals protein misfolding	Basal machinery	P55798	['GO:0008803', 'GO:0046872', 'GO:0016791', 'GO:0004722', 'GO:0008138']	False	False	False	False
ymiC		0.830942001751607	Output							Basal machinery		[]	False	False	False	False
yffO		0.7810249392166555	Output		b2446	946929	P76546		CPZ-55 prophage; predicted protein	Basal machinery	P76546	[]	False	False	False	False
yqiH		0.7810249392166555	Output		b3047	947531	P77616	JW5508	predicted periplasmic pilin chaperone	Basal machinery	P77616	['GO:0044183']	False	False	False	False
insD5		0.7810249392166555	Output		b3045			JW3013,insD-5		Basal machinery		[]	False	False	False	False
patA		0.8518804588509622	Output		b3073	947120	P42588	JW5510,ygjG	putrescine aminotransferase	Basal machinery	P42588	['GO:0019161', 'GO:0042802', 'GO:0042803', 'GO:0033094', 'GO:0030170']	False	False	False	False
yehW		0.8676637683580367	Output		b2128	949028	P33359	JW2116	YehW	Basal machinery	P33359	[]	False	False	False	False
bsmA		0.7810249392166555	Output		b4189	948708	P39297	yjfO,JW5743	conserved protein	Basal machinery	P39297	[]	False	False	False	False
yihG		0.7810249392166555	Output		b3862	948350	P32129	JW3834	predicted endonuclease	Basal machinery	P32129	['GO:0016746']	False	False	False	False
ygiC		0.7810249392166555	Output		b3038	947249	P0ADT5	JW3006	predicted enzyme with ATPase activity	Basal machinery	P0ADT5	['GO:0005524', 'GO:0016874', 'GO:0046872']	False	False	False	False
yqiG		0.7810249392166555	Output		b3046	947529	P76655	JW5507	predicted outer membrane usher protein	Basal machinery	P76655	['GO:0015473']	False	False	False	False
ygiB		0.7810249392166555	Output		b3037	945086	P0ADT2	JW5927	conserved outer membrane protein	Basal machinery	P0ADT2	[]	False	False	False	False
alkB		0.830942001751607	Output		b2212	946708	P05050	aidD,JW2200	AlkB repair system for alkylated DNA and RNA	M67	P05050	['GO:0035516', 'GO:0051213', 'GO:0008198', 'GO:0035515']	False	False	False	False
yhfG		0.7810249392166555	Output		b3362	947871	P0ADX5	JW3325	predicted protein	Basal machinery	P0ADX5	[]	False	False	False	False
otsA		0.7810249392166555	Output		b1896	946405	P31677	JW5312	trehalose-6-phosphate synthase	Basal machinery	P31677	['GO:0003825']	False	False	False	False
otsB		0.7810249392166555	Output		b1897	946406	P31678	JW1886	trehalose-6-phosphate phosphatase	Basal machinery	P31678	['GO:0000287', 'GO:0004805']	False	False	False	False
alkA		0.852325251005439	Output		b2068	947371	P04395	aidA,JW2053	3-methyl-adenine DNA glycosylase II, inducible	M67	P04395	['GO:0032131', 'GO:0003905', 'GO:0008725', 'GO:0043916']	False	False	False	False
xapB		0.8486630207748075	Output		b2406	946868	P45562	JW2397	xanthosine:H<sup>+</sup> symporter XapB	Basal machinery	P45562	['GO:0015212', 'GO:0005337', 'GO:0015293', 'GO:0015213', 'GO:0015553']	False	False	False	False
treF		0.7810249392166555	Output		b3519	948037	P62601	JW3487	cytoplasmic trehalase	Basal machinery	P62601	['GO:0004555']	False	False	False	False
ansP		0.7810249392166555	Output		b1453	946019	P77610	JW5234,yncF	L-asparagine transporter	Basal machinery	P77610	[]	False	False	False	False
xthA		0.7810249392166555	Output		b1749	946254	P09030	JW1738,xth	exonuclease III	Basal machinery	P09030	['GO:0003677', 'GO:0008311', 'GO:0004519', 'GO:0004527', 'GO:0046872']	False	False	False	False
ppk		0.7810249392166555	Output		b2501	946971	P0A7B1	JW2486	Ppk	Basal machinery	P0A7B1	['GO:0005524', 'GO:0016778', 'GO:0046872', 'GO:0016776', 'GO:0008976', 'GO:0043751', 'GO:0042803']	False	False	False	False
topA		0.8856834695753755	Output		b1274	945862	P06612	supX,JW1266	DNA topoisomerase I	Basal machinery	P06612	['GO:0003677', 'GO:0003916', 'GO:0003917', 'GO:0140226', 'GO:0008270']	False	False	False	False
yqiI		0.7810249392166555	Output		b3048	947535	P76656	JW5509	protein involved in detoxification of methylglyoxal	Basal machinery	P76656	[]	False	False	False	False
rseP		0.8651240105646003	Output		b0176	944871	P0AEH1	ecfE,JW0171,yaeL	RseP zinc protease, signal peptide peptidase	Basal machinery	P0AEH1	['GO:0043856', 'GO:0046872', 'GO:0004222']	True	False	False	False
clpX		0.8549384102581592	Output		b0438	945083	P0A6H1	lopC,JW0428	ClpX	Basal machinery	P0A6H1	['GO:0005524', 'GO:0016887', 'GO:0004176', 'GO:0140662', 'GO:0097718', 'GO:0042802', 'GO:0002020', 'GO:0046983', 'GO:0051082', 'GO:0008270']	False	False	False	False
yhjJ		0.8651240105646003	Output		b3527	948040	P37648	JW3495	predicted zinc-dependent peptidase	Basal machinery	P37648	['GO:0046872', 'GO:0008237']	False	False	False	False
lpxP		0.8651240105646003	Output		b2378	946847	P0ACV2	JW2375,ddg	palmitoleoyl acyltransferase	Basal machinery	P0ACV2	['GO:0016746', 'GO:0008951']	False	False	False	False
psd		0.8651240105646003	Output		b4160	948673	P0A8K1	JW4121	phosphatidylserine decarboxylase, proenzyme	Basal machinery	P0A8K1	['GO:0004609', 'GO:0042803']	False	False	False	False
plsB		0.8651240105646003	Output		b4041	948541	P0A7A7	JW4001	glycerol-3-phosphate acyltransferase	Basal machinery	P0A7A7	['GO:0004366']	False	False	False	False
ptsN		0.8651240105646003	Output		b3204	947721	P69829	JW3171,rpoP,yhbI	phosphotransferase system enzyme IIA, regulation of potassium transport	Basal machinery	P69829	['GO:0004857', 'GO:0016301', 'GO:0030295', 'GO:0008982']	False	False	False	False
gspB		0.8014115138543942	Output		b3322	947826	P03825	pinO,pno,JW3284,pioO	calcium-binding protein required for initiation of chromosome replication	Basal machinery	P03825	[]	False	False	False	False
gspA		0.8014115138543942	Output		b3323	947825	P45756	yheD,JW3285	general secretory pathway component, cryptic	Basal machinery	P45756	['GO:0005524', 'GO:0016887']	False	False	False	False
yieE		0.8651240105646003	Output		b3712	948226	P0ADM8	JW3690	predicted phosphopantetheinyl transferase	Basal machinery	P0ADM8	['GO:0008897', 'GO:0000287']	False	False	False	False
opgH		0.8798734457120727	Output		b1049	945624	P62517	mdoH,JW1037	membrane glycosyltransferase; synthesis of osmoregulated periplasmic glucans (OPGs)	Basal machinery	P62517	['GO:0016758']	False	False	False	False
yieF		0.8651240105646003	Output		b3713		P0AGE6	JW3691,chrR	chromate reductase monomer	Basal machinery	P0AGE6	['GO:0010181', 'GO:0042802', 'GO:0050136', 'GO:0008753', 'GO:0016491']	False	False	False	False
yfgD		0.8651240105646003	Output		b2495	946974	P76569	JW2480	predicted oxidoreductase	Basal machinery	P76569	['GO:0008794']	False	False	False	False
waaF		0.8549384102581592	Output		b3620	948135	P37692	rfaF,JW3595	ADP-heptose:LPS heptosyltransferase II	Basal machinery	P37692	['GO:0008713']	False	False	False	False
rnhB		0.8651240105646003	Output		b0183	944852	P10442	JW0178	RNAse HII,  degrades RNA of DNA-RNA hybrids	Basal machinery	P10442	['GO:0030145', 'GO:0003723', 'GO:0004523']	False	False	False	False
waaL		0.8549384102581592	Output		b3622	948148	P27243	JW3597,rfaL	O-antigen ligase	Basal machinery	P27243	['GO:0016757']	False	False	False	False
yfeX		0.8651240105646003	Output		b2431	946913	P76536	JW2424	porphyrinogen peroxidase	Basal machinery	P76536	['GO:0020037', 'GO:0046872', 'GO:0004601']	False	False	False	False
ybaB		0.8651240105646003	Output		b0471	945104	P0A8B5	JW0460	conserved DNA-binding protein	Basal machinery	P0A8B5	['GO:0003677']	False	False	False	False
opgG		0.8798734457120727	Output		b1048	945005	P33136	JW1035,mdoG	periplasmic protein associated with synthesis of osmoregulated periplasmic glucans (OPGs)	Basal machinery	P33136	['GO:0030246', 'GO:0003824']	False	False	False	False
dolP		0.8651240105646003	Output							Basal machinery		[]	False	False	False	False
yeaY		0.8651240105646003	Output		b1806	946312	P0AA91	JW1795	predicted lipoprotein	Basal machinery	P0AA91	[]	False	False	False	False
sixA		0.8798734457120727	Output		b2340	946815	P76502	JW2337,yfcW	phosphohistidine phosphatase	Basal machinery	P76502	['GO:0101006']	False	False	False	False
ytfJ		0.8651240105646003	Output		b4216	948737	P39187	JW4175	conserved protein	Basal machinery	P39187	[]	False	False	False	False
prfB		0.8651240105646003	Output		b2891	947369	P07012	supK,JW5847	peptide chain release factor RF2	Basal machinery	P07012	['GO:0016149']	False	False	False	False
uspD		0.5188665931174989	Output		b3923	948415	P0AAB8	yiiT,JW3894	stress protein involved in resistance to UV irradiation	M37.1	P0AAB8	['GO:0042803']	False	False	False	False
rpoN	0.849084610238575	0.8651240105646003	Middle	0.9977671531102357	b3202	947714	P24255	JW3169,ntrA,glnF	RNA polymerase, sigma 54 (sigma N) factor	Global regulator	P24255	['GO:0001216', 'GO:0016779', 'GO:0016987', 'GO:0000976']	True	False	False	False
recJ		0.8549384102581592	Output		b2892	947367	P21893	JW2860	RecJ	Basal machinery	P21893	['GO:0003676', 'GO:0045145']	False	False	False	False
yicJ		0.8651240105646003	Output		b3657	948168	P31435	JW5939	YicJ GPH transporter	Basal machinery	P31435	['GO:0015293']	False	False	False	False
yicI		0.8651240105646003	Output		b3656	948169	P31434	JW3631	&alpha;-xylosidase	Basal machinery	P31434	['GO:0061634', 'GO:0030246', 'GO:0042802', 'GO:0080176']	False	False	False	False
uppP		0.8651240105646003	Output		b3057			bacA,JW3029,upk		Basal machinery		[]	False	False	False	False
lpxB		0.8651240105646003	Output		b0182	944838	P10441	JW0177,pgsB	LpxB	Basal machinery	P10441	['GO:0042802', 'GO:0008915', 'GO:0005543']	False	False	False	False
bepA		0.8651240105646003	Output		b2494	947029	P66948	JW2479,yfgC	chaperone/protease involved in the maintenance of OM integrity	Basal machinery	P66948	['GO:0046872', 'GO:0004222', 'GO:0003756', 'GO:0008270']	False	False	False	False
recR		0.8651240105646003	Output		b0472	945100	P0A7H6	JW0461	recombination and repair	Basal machinery	P0A7H6	['GO:0003677', 'GO:0008270']	False	False	False	False
yggN		0.8651240105646003	Output		b2958	947453	P0ADS9	JW2925	predicted protein	Basal machinery	P0ADS9	[]	False	False	False	False
yfeK		0.8651240105646003	Output		b2419	946876	Q47702	JW2412	predicted protein	Basal machinery	Q47702	[]	False	False	False	False
yfeS		0.8651240105646003	Output		b2420	946887	P78271	JW2413	conserved protein	Basal machinery	P78271	[]	False	False	False	False
yiiS		0.5188665931174989	Output		b3922	948416	P32162	JW3893	conserved protein	M37.1	P32162	[]	False	False	False	False
yfeY		0.8651240105646003	Output		b2432	946919	P76537	JW2425	predicted outer membrane lipoprotein	Basal machinery	P76537	[]	False	False	False	False
rzpD		0.8651240105646003	Output		b0556	945929	P75719	ybcT,JW5079	DLP12 prophage; predicted murein endopeptidase	Basal machinery	P75719	['GO:0008233']	False	False	False	False
bamD		0.8651240105646003	Output		b2595	947086	P0AC02	JW2577,yfiO	Outer Membrane Protein Assembly Complex - BamD subunit	Basal machinery	P0AC02	[]	False	False	False	False
bamE		0.8651240105646003	Output		b2617	945583	P0A937	smpA,JW2598	Outer Membrane Protein Assembly Complex - BamE subunit	Basal machinery	P0A937	['GO:0042802', 'GO:0030674']	False	False	False	False
bamA		0.8651240105646003	Output		b0177	944870	P0A940	yzzN,yaeT,JW0172,yzzY	Outer Membrane Protein Assembly Complex - BamA subunit	Basal machinery	P0A940	[]	False	False	False	False
bamB		0.8651240105646003	Output		b2512	946982	P77774	JW2496,yfgL	Outer Membrane Protein Assembly Complex - BamB subunit	Basal machinery	P77774	['GO:0042802']	False	False	False	False
bamC		0.8798734457120727	Output		b2477	946954	P0A903	dapX,JW2462,nlpB	Outer Membrane Protein Assembly Complex - BamC subunit	Basal machinery	P0A903	['GO:0042802']	False	False	False	False
mscM		0.8651240105646003	Output		b4159	948676	P39285	yjeP,JW4120	mechanosensitive channel of miniconductance McsM monomer	Basal machinery	P39285	['GO:0008381']	False	False	False	False
narW		0.8651240105646003	Output		b1466	946032	P19317	JW1461	NarW, probable private chaperone for NarZ nitrate reductase subunit	Basal machinery	P19317	['GO:0016530', 'GO:0051082']	False	False	False	False
greA		0.8798734457120727	Output		b3181	947696	P0A6W5	JW3148	transcription elongation factor GreA	Basal machinery	P0A6W5	['GO:0001108', 'GO:0003677', 'GO:0070063']	False	False	False	False
der		0.8651240105646003	Output		b2511	946983	P0A6P5	engA,yfgK,JW5403	50S ribosomal subunit stability factor	Basal machinery	P0A6P5	['GO:0005525', 'GO:0032794', 'GO:0003924', 'GO:0097216', 'GO:0043023', 'GO:0043022']	False	False	False	False
dnaE		0.8651240105646003	Output		b0184	944877	P10443	JW0179,polC	DNA polymerase III, &alpha; subunit	Basal machinery	P10443	['GO:0003677', 'GO:0003887']	False	False	False	False
hldD		0.8549384102581592	Output		b3619	948134		htrM,JW3594,rfaD,waaD		Basal machinery		[]	False	False	False	False
rnlB		0.8565056824181416	Output		b2631	947113	P52130	JW5418,yfjO	CP4-57 prophage; antitoxin of the RnlA-RnlB toxin-antitoxin system	M37.15	P52130	[]	False	False	False	False
narV		0.8651240105646003	Output		b1465	946029	P0AF32	JW1460	nitrate reductase Z, &gamma; subunit	Basal machinery	P0AF32	['GO:0009055', 'GO:0020037', 'GO:0046872', 'GO:0160182', 'GO:0008940']	False	False	False	False
tufA		0.8798734457120727	Output		b3339	947838	P0CE47	JW3301	elongation factor Tu	Basal machinery	P0CE47	['GO:0005525', 'GO:0003924', 'GO:0097216', 'GO:0000287', 'GO:0003723', 'GO:0003746']	False	False	False	False
rrrD		0.8651240105646003	Output		b0555	947539	P78285	arrD,JW0544,ybcS	DLP12 prophage; lysozyme	Basal machinery	P78285	['GO:0003796']	False	False	False	False
rapZ		0.8651240105646003	Output		b3205		P0A894	yhbJ,JW3172	RNase adaptor protein	Basal machinery	P0A894	['GO:0005524', 'GO:0097367', 'GO:0005525', 'GO:0042802', 'GO:0060090', 'GO:0003723']	False	False	False	False
ygiM		0.8651240105646003	Output		b3055	947555	P0ADT8	JW3027	predicted signal transduction protein (SH3 domain)	Basal machinery	P0ADT8	[]	False	False	False	False
yidQ		0.8651240105646003	Output		b3688	948199	P0ADM4	JW5633	conserved outer membrane protein	Basal machinery	P0ADM4	[]	False	False	False	False
fkpA		0.8651240105646003	Output		b3347	947850	P45523	JW3309,yzzS	peptidyl-prolyl cis-trans isomerase; in protein folding	Basal machinery	P45523	['GO:0003755', 'GO:0044183']	False	False	False	False
dsbC		0.8549384102581592	Output		b2893	947363	P0AEG6	JW2861,xprA	DsbC monomer	Basal machinery	P0AEG6	['GO:0003756', 'GO:0042803', 'GO:0015035']	False	False	False	False
hpf		0.8651240105646003	Output		b3203	947718	P0AFX0	JW3170,yhbH	hibernation promoting factor	Basal machinery	P0AFX0	['GO:0043024', 'GO:0043022']	False	False	False	False
lhr		0.8651240105646003	Output		b1653	946156	P30015	rhlF,JW1645	member of  ATP-dependent helicase superfamily II	Basal machinery	P30015	['GO:0033679', 'GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0042802']	False	False	False	False
ydhK		0.8651240105646003	Output		b1645	946528	P76186	JW1637	conserved inner membrane protein	Basal machinery	P76186	['GO:0022857']	False	False	False	False
ydhJ		0.8651240105646003	Output		b1644	946499	P76185	JW1636	conserved protein	Basal machinery	P76185	['GO:0022857']	False	False	False	False
ydhI		0.8651240105646003	Output		b1643	947559	P64471	JW1635	predicted inner membrane protein	Basal machinery	P64471	[]	False	False	False	False
rfaC		0.8549384102581592	Output		b3621			JW3596,yibC,waaC,rfa-2		Basal machinery		[]	False	False	False	False
yghF		0.8651240105646003	Output		b2970	947469	Q46834	JW5484	predicted secretion pathway protein, C-type protein	Basal machinery	Q46834	[]	False	False	False	False
surA		0.8651240105646003	Output		b0053	944812	P0ABZ6	JW0052	peptidyl-prolyl <i>cis-trans</i> isomerase (PPIase)	Basal machinery	P0ABZ6	['GO:0042277', 'GO:0003755', 'GO:0051082']	False	False	False	False
ybfG		0.8651240105646003	Output		b0691	945287		JW5094/JW5095	predicted protein	Basal machinery		[]	False	False	False	False
essD		0.8651240105646003	Output		b0554	947545	P0A9R2	JW0543,ybcR	DLP12 prophage; predicted phage lysis protein	Basal machinery	P0A9R2	['GO:0140911']	False	False	False	False
fusA		0.8651240105646003	Output		b3340	947847	P0A6M8	far,fus,JW3302	elongation factor G	Basal machinery	P0A6M8	['GO:0005525', 'GO:0003924', 'GO:0097216', 'GO:0003746']	False	False	False	False
lptD		0.8798734457120727	Output		b0054	945011	P31554	imp,ostA,yabG,JW0053	outer membrane lipopolysaccharide transport and assembly complex - LptD subunit	Basal machinery	P31554	[]	False	False	False	False
cca		0.8651240105646003	Output		b3056	947553	P06961	JW3028	fused tRNA nucleotidyltransferase / 2',3'-cyclic phosphodiesterase / 2' nucleotidase and phosphatase	Basal machinery	P06961	['GO:0005524', 'GO:0004810', 'GO:0160016', 'GO:0004112', 'GO:0000287', 'GO:0016791', 'GO:0000049']	False	False	False	False
lptA		0.8798734457120727	Output		b3200	947920	P0ADV1	JW3167,yhbN	LptA	Basal machinery	P0ADV1	['GO:0017089', 'GO:0042802', 'GO:0001530']	False	False	False	False
lptB		0.8798734457120727	Output		b3201	947725	P0A9V1	yhbG,JW3168	LptB	Basal machinery	P0A9V1	['GO:0005524', 'GO:0016887']	False	False	False	False
xapR		0.8599615502513792	Output		b2405	946862	P23841	pndR,yfeB,JW2396	XapR transcriptional activator	Basal machinery	P23841	['GO:0003677', 'GO:0003700']	True	False	False	False
speD		0.8599615502513792	Output		b0120	947719	P0A7F6	JW0116	adenosylmethionine decarboxylase, proenzyme	Basal machinery	P0A7F6	['GO:0004014', 'GO:0000287']	False	False	False	False
speE		0.8599615502513792	Output		b0121	947726	P09158	JW0117	SpeE	Basal machinery	P09158	['GO:0043918', 'GO:0042803', 'GO:0004766', 'GO:0016768', 'GO:0010487']	False	False	False	False
pgpB		0.8599615502513792	Output		b1278	945863	P0A924	JW1270	phosphatidylglycerophosphatase/diacylglycerol pyrophosphate phosphatase/undecaprenyl pyrophosphate phosphatase	Basal machinery	P0A924	['GO:0000810', 'GO:0008195', 'GO:0008962', 'GO:0050380']	False	False	False	False
pgpA		0.8846122056017509	Output		b0418	947542	P18200	JW0408,yajN	phosphatidylglycerophosphatase A	Basal machinery	P18200	['GO:0042577', 'GO:0046872', 'GO:0008962']	False	False	False	False
kbaY		0.80756393550158	Output		b3137	947644	P0AB74	agaY,kba,JW3106,yraC	KbaY	M28	P0AB74	['GO:0042802', 'GO:0009025', 'GO:0008270']	False	False	False	False
cmk		0.8599615502513792	Output		b0910	945535	P0A6I0	JW0893,ycaG,mssA,ycaF	cytidylate kinase	Basal machinery	P0A6I0	['GO:0004127', 'GO:0005524', 'GO:0036430', 'GO:0036431', 'GO:0097216']	False	False	False	False
upp		0.8599615502513792	Output		b2498	946979	P0A8F0	uraP,JW2483	Upp	Basal machinery	P0A8F0	['GO:0005525', 'GO:0097216', 'GO:0042802', 'GO:0000287', 'GO:0004845']	False	False	False	False
yacC		0.8599615502513792	Output		b0122	948472	P0AA95	JW0118	predicted protein	Basal machinery	P0AA95	[]	False	False	False	False
