Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
pscK		0.7795975640259556	Output		PA1724	880809	Q9I313		type III export protein PscK	Basal machinery	Q9I313	[]	False	False	False	False
PA3843		0.7795975640259556	Output		PA3843					Basal machinery		[]	False	False	False	False
exoT		0.784520553822048	Output		PA0044	878350	Q9I788		exoenzyme T	M39	Q9I788	['GO:0005096', 'GO:0106274', 'GO:0016779', 'GO:0090729']	False	False	False	False
pruR	1.0		Input		PA0780	880836	Q9I5F8		proline utilization regulator	M25	Q9I5F8	['GO:0000987', 'GO:0003700']	True	False	False	False
putA		1.0	Output		PA0782	878503	Q9I5F6		bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	M25	Q9I5F6	['GO:0003842', 'GO:0003677', 'GO:0003700', 'GO:0004657']	True	False	False	False
PA1131		0.9046896888849862	Output		PA1131					Basal machinery		[]	False	False	False	False
rmlC		0.9046896888849862	Output		PA5164	879991	Q9HU21		dTDP-4-dehydrorhamnose 3,5-epimerase	Basal machinery	Q9HU21	['GO:0008830']	False	False	False	False
rmlB		0.9046896888849862	Output		PA5161	879982	Q9HU24		dTDP-D-glucose 4,6-dehydratase	Basal machinery	Q9HU24	['GO:0008460']	False	False	False	False
rmlD		0.9046896888849862	Output		PA5162	879983	Q9HU23		dTDP-4-dehydrorhamnose reductase	Basal machinery	Q9HU23	['GO:0008831']	False	False	False	False
rmlA		0.9046896888849862	Output		PA5163	879990	Q9HU22		glucose-1-phosphate thymidylyltransferase	Basal machinery	Q9HU22	['GO:0008879', 'GO:0046872', 'GO:0000166']	False	False	False	False
phuR		0.9393486604221523	Output		PA4710	881550	Q9HV88		heme/hemoglobin uptake outer membrane receptor PhuR	Basal machinery	Q9HV88	['GO:0015232', 'GO:0015344']	False	False	False	False
pchR		0.9470134957404087	Output		PA4227	880049	P40883		transcriptional regulator PchR	Global regulator	P40883	['GO:0001216', 'GO:0001217', 'GO:0000976']	True	False	False	False
phuT		0.9470134957404087	Output		PA4708	PseudoCap:PA470	Q9HV90		Heme-transporter, PhuT	Basal machinery	Q9HV90	[]	False	False	False	False
pchF		0.9470134957404087	Output		PA4225	880083	Q9HWG4		pyochelin synthetase	Basal machinery	Q9HWG4	['GO:0016874', 'GO:0031177']	False	False	False	False
pchD		0.9470134957404087	Output		PA4228	880566	Q9HWG3		pyochelin biosynthesis protein PchD	Basal machinery	Q9HWG3	['GO:0016878']	False	False	False	False
pchC		0.9470134957404087	Output		PA4229	881845	Q9HWG2		pyochelin biosynthetic protein PchC	Basal machinery	Q9HWG2	['GO:0016787']	False	False	False	False
pchB		0.9470134957404087	Output		PA4230	881846	Q51507		isochorismate-pyruvate lyase	Basal machinery	Q51507	['GO:0016835', 'GO:0004106', 'GO:0043904']	False	False	False	False
pchA		0.9470134957404087	Output		PA4231	881821	Q51508		salicylate biosynthesis isochorismate synthase	Basal machinery	Q51508	['GO:0008909']	False	False	False	False
pvdQ		0.9488406165769463	Output		PA2385	PseudoCap:PA238	Q9I194	qsc112	3-oxo-C12-homoserine lactone acylase PvdQ	Basal machinery	Q9I194	['GO:0016811', 'GO:0042802', 'GO:0016937']	False	False	False	False
piuC		0.9470134957404087	Output		PA4515	881121	Q9HVQ7		hydroxylase	Basal machinery	Q9HVQ7	['GO:0016706', 'GO:0005506', 'GO:0031418']	False	False	False	False
rplA		0.9470134957404087	Output		PA4273	881704	Q9HWC6		50S ribosomal protein L1	Basal machinery	Q9HWC6	['GO:0019843', 'GO:0003735', 'GO:0000049']	False	False	False	False
rplJ		0.9470134957404087	Output		PA4272	881702	Q9HWC7		50S ribosomal protein L10	Basal machinery	Q9HWC7	['GO:0070180', 'GO:0003735']	False	False	False	False
pfeR		0.9470134957404087	Output		PA2686	882764	Q04803		two-component response regulator PfeR	Basal machinery	Q04803	['GO:0000156', 'GO:0000976']	False	False	False	True
fptB		0.9470134957404087	Output		PA4220	880418	P42513		hypothetical protein	Basal machinery	P42513	[]	False	False	False	False
PA3530		0.9462932639277304	Output		PA3530					Basal machinery		[]	False	False	False	False
fptA		0.9470134957404087	Output		PA4221	880419	P42512		Fe(III)-pyochelin outer membrane receptor	Basal machinery	P42512	['GO:1903981', 'GO:0015344', 'GO:0038023']	False	True	False	True
fagA		0.9470134957404087	Output		PA4471	881034	G3XD99		hypothetical protein	Basal machinery	G3XD99	[]	False	False	False	False
pchE		0.9470134957404087	Output		PA4226	880048	G3XCV2		dihydroaeruginoic acid synthetase	Basal machinery	G3XCV2	['GO:0016874', 'GO:0031177']	False	False	False	False
rplL		0.9470134957404087	Output		PA4271	881701	Q9HWC8		50S ribosomal protein L7/L12	Basal machinery	Q9HWC8	['GO:0003729', 'GO:0003735']	False	False	False	False
PrrF2		0.962360176876075	Output		PA4704.2	4179185		prrF2	regulatory RNA PrrF2	Basal machinery		[]	False	False	False	False
PrrF1		0.9470134957404087	Output		PA4704.1	4179187		prrF1	regulatory RNA PrrF1	M32.1		[]	False	False	False	False
icmP		0.9470134957404087	Output		PA4370	881386	Q9HW32		Insulin-cleaving metalloproteinase outer membrane protein	Basal machinery	Q9HW32	['GO:0046872']	False	False	False	False
hasR		0.9470134957404087	Output		PA3408	879855	Q9HYJ7		heme uptake outer membrane receptor HasR	Basal machinery	Q9HYJ7	['GO:0020037', 'GO:0015232', 'GO:0015344', 'GO:0038023']	False	True	False	True
kguT		0.5866710691562588	Output		PA2262	877717	Q9I1L1		2-ketogluconate transporter	M47	Q9I1L1	['GO:0022857']	False	False	False	False
ptxS	0.5754764222848158	0.801846596209308	Middle	-0.8464630566109912	PA2259	877811	G3XD97		transcriptional regulator PtxS	M47	G3XD97	['GO:0003700', 'GO:0001217', 'GO:0000976']	True	False	False	False
pvcD		0.8490508204737595	Output		PA2257	878068	G3XCY7		paerucumarin biosynthesis protein PvcD	Basal machinery	G3XCY7	['GO:0004129', 'GO:0020037', 'GO:0005506']	False	False	False	False
pvcC		0.8490508204737595	Output		PA2256	878263	O30372		paerucumarin biosynthesis protein PvcC	Basal machinery	O30372	['GO:0016627']	False	False	False	False
pvcB		0.8490508204737595	Output		PA2255	878457	Q9I1L4		paerucumarin biosynthesis protein PvcB	Basal machinery	Q9I1L4	['GO:0046872', 'GO:0016491']	False	False	False	False
pvcA		0.8490508204737595	Output		PA2254	878099	Q9I1L5		paerucumarin biosynthesis protein PvcA	Basal machinery	Q9I1L5	['GO:0016829']	False	False	False	False
kguE		0.5866710691562588	Output		PA2260	877758	Q9I1L3		hypothetical protein	M47	Q9I1L3	[]	False	False	False	False
kguK		0.5866710691562588	Output		PA2261	877834	Q9I1L2		2-ketogluconate kinase	M47	Q9I1L2	['GO:0016301']	False	False	False	False
PA2265		0.5866710691562588	Output		PA2265					M47		[]	False	False	False	False
kguD		0.5866710691562588	Output		PA2263	877698	Q9I1L0		2-hydroxyacid dehydrogenase	M47	Q9I1L0	['GO:0030267', 'GO:0016618', 'GO:0051287']	False	False	False	False
PA3398	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	PA3398					M48		[]	False	False	False	False
fpr		0.3678794411714786	Output		PA3397	879913	Q9HYK7		ferredoxin-NADP reductase	M48	Q9HYK7	['GO:0004324', 'GO:0000166']	False	False	False	False
foxA		0.8695303193441982	Output		PA2466	PseudoCap:PA246	Q9I116		Ferrioxamine receptor FoxA	M32.1	Q9I116	['GO:0015344', 'GO:0038023']	False	True	False	True
soxR	1.0		Input		PA2273	882298	Q51506		SoxR protein	Global regulator	Q51506	['GO:0051537', 'GO:0003677', 'GO:0003700', 'GO:0046872']	True	False	False	False
PA2274		1.0	Output		PA2274					Basal machinery		[]	False	False	False	False
PA2958.1		1.0	Output		PA2958.1	6965620		rgsA	RgsA	Basal machinery		[]	False	False	False	False
mexT	0.9831327226605395	0.9817238043909806	Middle	1.0	PA2492	880417	Q9I0Z0		transcriptional regulator MexT	Global regulator	Q9I0Z0	['GO:0001216', 'GO:0000976']	True	False	False	False
ampR	0.8614148616522922		Input		PA4109	877983	P24734		transcriptional regulator AmpR	Global regulator	P24734	['GO:0003700', 'GO:0043565']	True	False	False	False
poxB		1.0	Output		PA5297	881392	Q9HTQ7		pyruvate dehydrogenase (cytochrome)	Basal machinery	Q9HTQ7	['GO:0000287', 'GO:0052737', 'GO:0030976']	False	False	False	False
ampDh2		1.0	Output		PA5485	PseudoCap:PA548	Q9HT86		protein AmpDh2	Basal machinery	Q9HT86	['GO:0046872', 'GO:0008745']	False	False	False	False
ampDh3		1.0	Output		PA0807	PseudoCap:PA080	Q9I5D1		protein AmpDh3	Basal machinery	Q9I5D1	['GO:0046872', 'GO:0008745']	False	False	False	False
creD		1.0	Output		PA0465	881586	Q9I653		hypothetical protein	Basal machinery	Q9I653	[]	False	False	False	False
nagZ		1.0	Output		PA3005	880216	Q9HZK0		beta-hexosaminidase	Basal machinery	Q9HZK0	['GO:0016231']	False	False	False	False
ampC		1.0	Output		PA4110	878149	P24735		beta-lactamase	Basal machinery	P24735	['GO:0008800']	False	False	False	False
ampG		1.0	Output		PA4393	881279	G3XCT7		AmpG protein	Basal machinery	G3XCT7	['GO:0008521', 'GO:0022857']	False	False	False	False
ampD		1.0	Output		PA4522	881105	G3XCW9		N-acetyl-anhydromuranmyl-L-alanine amidase	Basal machinery	G3XCW9	['GO:0046872', 'GO:0008745']	False	False	False	False
lasA		1.0	Output		PA1871	878260	P14789		LasA protease	Basal machinery	P14789	['GO:0004175', 'GO:0046872', 'GO:0004222']	False	False	False	False
prtR		1.0	Output		PA0611	879679	Q06553		transcriptional regulator PrtR	Basal machinery	Q06553	['GO:0003677']	False	False	False	False
PA4218		1.0	Output		PA4218					Basal machinery		[]	False	False	False	False
crc	0.9617089083235767		Input		PA5332	878037	G3XDB0		catabolite repression control protein	Global regulator	G3XDB0	['GO:0003906', 'GO:0008311', 'GO:0046872', 'GO:0008081']	False	False	False	False
PA5530		1.0	Output		PA5530					M24		[]	False	False	False	False
prpC		1.0	Output		PA0795	880674	Q9I5E3		methylcitrate synthase	Basal machinery	Q9I5E3	['GO:0050440', 'GO:0036440']	False	False	False	False
PA2486		0.9867127994293309	Output		PA2486					Basal machinery		[]	False	False	False	False
ptrB		1.0	Output		PA0612	PseudoCap:PA061	G3XDA6		repressor PtrB	Basal machinery	G3XDA6	['GO:0008270']	False	False	False	False
fimL		1.0	Output		PA1822	881776	Q9I2S3		hypothetical protein	Basal machinery	Q9I2S3	[]	False	False	False	False
pprB	0.36787944117147847	0.3678794411714786	Middle	-0.3678794411714786	PA4296	PseudoCap:PA429	Q9HWA4		two-component response regulator, PprB	Global regulator	Q9HWA4	['GO:0003677', 'GO:0000156']	False	False	False	True
PA4652		0.3678794411714786	Output		PA4652					Basal machinery		[]	False	False	False	False
PA4653		0.3678794411714786	Output		PA4653					Basal machinery		[]	False	False	False	False
PA4650		0.3678794411714786	Output		PA4650					Basal machinery		[]	False	False	False	False
PA4651		0.3678794411714786	Output		PA4651					Basal machinery		[]	False	False	False	False
rcpA		0.3678794411714786	Output		PA4304	PseudoCap:PA430	Q9HW96		protein RcpA	Basal machinery	Q9HW96	[]	False	False	False	False
rcpC		0.3678794411714786	Output		PA4305	PseudoCap:PA430	Q9HW95		RcpC protein	Basal machinery	Q9HW95	[]	False	False	False	False
PA4294		0.3678794411714786	Output		PA4294					Basal machinery		[]	False	False	False	False
tadG		0.3678794411714786	Output		PA4297	PseudoCap:PA429	Q9HWA3		protein TadG	Basal machinery	Q9HWA3	[]	False	False	False	False
PA4299		0.3678794411714786	Output		PA4299	PseudoCap:PA429	Q9HWA1	tadD	protein TadD	Basal machinery	Q9HWA1	[]	False	False	False	False
tadA		0.3678794411714786	Output		PA4302	880561	Q9HXM8		hypothetical protein	Basal machinery	Q9HXM8	['GO:0052717', 'GO:0008270']	False	False	False	False
tadC		0.3678794411714786	Output		PA4300	PseudoCap:PA430	Q9HWA0		protein TadC	Basal machinery	Q9HWA0	[]	False	False	False	False
tadB		0.3678794411714786	Output		PA4301	PseudoCap:PA430	Q9HW99		protein TadB	Basal machinery	Q9HW99	[]	False	False	False	False
PA4649		0.3678794411714786	Output		PA4649					Basal machinery		[]	False	False	False	False
PA4648		0.3678794411714786	Output		PA4648					Basal machinery		[]	False	False	False	False
PA4298		0.3678794411714786	Output		PA4298					Basal machinery		[]	False	False	False	False
pprA		0.3678794411714786	Output		PA4293	PseudoCap:PA429	Q9HWA7		two-component sensor PprA	Basal machinery	Q9HWA7	['GO:0005524', 'GO:0000155']	False	False	False	False
fliA	0.5593232726158649	0.8284472102501637	Middle	-0.8464630566109912	PA1455	881996	P29248	rpoF	flagellar biosynthesis sigma factor	M39	P29248	['GO:0003677', 'GO:0003899', 'GO:0016987']	True	False	False	False
fliC	1.0	0.6877569637183041	Middle		PA1092	882052	P72151		flagellin type B	M39	P72151	['GO:0005198']	False	False	False	False
PA2010	1.0		Input		PA2010					M6		[]	False	False	False	False
hmgA		1.0	Output		PA2009	877745	Q9X4G0		homogentisate 1,2-dioxygenase	M6	Q9X4G0	['GO:0004411', 'GO:0005506']	False	False	False	False
mvaT	0.8182446219201519		Input		PA4315	881542	Q9HW86		transcriptional regulator MvaT	Global regulator	Q9HW86	['GO:0001216', 'GO:0000976']	True	False	False	False
cupC1		1.0	Output		PA0992	880617	Q9I4X7		fimbrial subunit CupC1	M19	Q9I4X7	[]	False	False	False	False
cupB1		1.0	Output		PA4086	878758	Q9HWU2		fimbrial subunit CupB1	M19	Q9HWU2	[]	False	False	False	False
lldP		0.9862975744114972	Output		PA4770	881808	Q9HV38		L-lactate permease	Basal machinery	Q9HV38	['GO:0015129', 'GO:0015295']	False	False	False	False
PA1942		0.9862975744114972	Output		PA1942					Basal machinery		[]	False	False	False	False
PA2812		0.9862975744114972	Output		PA2812					Basal machinery		[]	False	False	False	False
PA2813		0.9862975744114972	Output		PA2813					Basal machinery		[]	False	False	False	False
PA2811		0.9862975744114972	Output		PA2811					Basal machinery		[]	False	False	False	False
PA3205		0.9862975744114972	Output		PA3205					Basal machinery		[]	False	False	False	False
PA2759		0.9862975744114972	Output		PA2759					Basal machinery		[]	False	False	False	False
PA4772		0.9862975744114972	Output		PA4772					Basal machinery		[]	False	False	False	False
PA4881		0.9862975744114972	Output		PA4881					Basal machinery		[]	False	False	False	False
fabH		0.9862975744114972	Output		PA3333	882498	Q9HYR2	fabH2	3-oxoacyl-ACP synthase	Basal machinery	Q9HYR2	['GO:0004315', 'GO:0033818']	False	False	False	False
cbpD		0.9862975744114972	Output		PA0852	877771	Q9I589	lasD	chitin-binding protein CbpD	Basal machinery	Q9I589	['GO:0008061']	False	False	False	False
PA2491		0.9862975744114972	Output		PA2491					Basal machinery		[]	False	False	False	False
PA4623		0.9862975744114972	Output		PA4623					Basal machinery		[]	False	False	False	False
PA1970		0.9862975744114972	Output		PA1970					Basal machinery		[]	False	False	False	False
acpP2		0.9862975744114972	Output		PA1869	881955	O52658		acyl carrier protein	Basal machinery	O52658	['GO:0000035', 'GO:0000036', 'GO:0031177']	False	False	False	False
pvdA		0.9862975744114972	Output		PA2386	882167	Q51548	pvd-1	L-ornithine N5-oxygenase	Basal machinery	Q51548	['GO:0031172']	False	False	False	False
PA1333		0.9862975744114972	Output		PA1333					Basal machinery		[]	False	False	False	False
PA4141		0.9862975744114972	Output		PA4141					Basal machinery		[]	False	False	False	False
PA3331		0.9862975744114972	Output		PA3331					Basal machinery		[]	False	False	False	False
PA3332		0.9862975744114972	Output		PA3332					Basal machinery		[]	False	False	False	False
PA1744		0.9862975744114972	Output		PA1744					Basal machinery		[]	False	False	False	False
clpP2		0.9862975744114972	Output		PA3326	882491	Q9HYR9		ATP-dependent Clp protease proteolytic subunit	Basal machinery	Q9HYR9	['GO:0004176', 'GO:0051117', 'GO:0004252']	False	False	False	False
PA1658		0.9862975744114972	Output		PA1658					Basal machinery		[]	False	False	False	False
lldD		0.9862975744114972	Output		PA4771	881809	Q9HV37		L-lactate dehydrogenase	Basal machinery	Q9HV37	['GO:0010181', 'GO:0004459']	False	False	False	False
PA3229		0.9862975744114972	Output		PA3229					Basal machinery		[]	False	False	False	False
deaD	0.9012738754287494		Input		PA2840	882823	Q9I003		ATP-dependent RNA helicase	Basal machinery	Q9I003	['GO:0005524', 'GO:0016887', 'GO:0003724', 'GO:0033592']	False	False	False	False
PA2251	1.0		Input		PA2251					M36		[]	False	False	False	False
ansA		1.0	Output		PA2253	878133	Q9I1L6		L-asparaginase I	M36	Q9I1L6	['GO:0004067']	False	False	False	False
PA2252		1.0	Output		PA2252					M36		[]	False	False	False	False
algZ	0.7780863736591451	0.7161255107052942	Middle	-0.367879495043986	PA5262	879635	G3XCZ2		alginate biosynthesis protein AlgZ/FimS	Global regulator	G3XCZ2	['GO:0000155']	False	False	False	False
algC		0.9254483142273574	Output		PA5322	879406	P26276		phosphomannomutase	Basal machinery	P26276	['GO:0000287', 'GO:0004614', 'GO:0004615']	False	False	False	False
ladS	0.9705572033764919		Input		PA3974	878890	Q9HX42		Lost Adherence Sensor, LadS	M34	Q9HX42	['GO:0000155']	False	False	False	False
pilW		0.9844147742214263	Output		PA4552	879456	G3XD15		type 4 fimbrial biogenesis protein PilW	Basal machinery	G3XD15	[]	False	False	False	False
pilV		0.9844147742214263	Output		PA4551	879607	G3XD84		type 4 fimbrial biogenesis protein PilV	Basal machinery	G3XD84	[]	False	False	False	False
pilX		0.9844147742214263	Output		PA4553	877858	Q9HVM9		type 4 fimbrial biogenesis protein PilX	Basal machinery	Q9HVM9	[]	False	False	False	False
PA1819		0.9844147742214263	Output		PA1819					Basal machinery		[]	False	False	False	False
ldcA		0.9844147742214263	Output		PA1818	PseudoCap:PA181	Q9I2S7		lysine-specific pyridoxal 5'-phosphate-dependent carboxylase LdcA	Basal machinery	Q9I2S7	['GO:0008923']	False	False	False	False
nrdA		0.9844147742214263	Output		PA1156	PseudoCap:PA115	Q9I4I1		ribonucleotide-diphosphate reductase subunit alpha	Basal machinery	Q9I4I1	['GO:0005524', 'GO:0004748']	False	False	False	False
nrdB		0.9844147742214263	Output		PA1155	PseudoCap:PA115	Q9I4I2		ribonucleotide-diphosphate reductase subunit beta	Basal machinery	Q9I4I2	['GO:0005506', 'GO:0004748']	False	False	False	False
PA1727		0.9844147742214263	Output		PA1727	PseudoCap:PA1727	Q9I310	mucR	MucR protein	Basal machinery	Q9I310	['GO:0071111', 'GO:0052621', 'GO:0046872']	False	False	False	False
argB		0.9844147742214263	Output		PA5323	879620	Q9HTN2		acetylglutamate kinase	Basal machinery	Q9HTN2	['GO:0003991', 'GO:0005524']	False	False	False	False
PA2523	1.0	0.9844147742214263	Middle		PA2523					M1		[]	False	False	False	False
fimU		0.9844147742214263	Output		PA4550	879606	G3XCZ0		type 4 fimbrial biogenesis protein FimU	Basal machinery	G3XCZ0	[]	False	False	False	False
algP	0.8971786330839303		Input		PA5253	880806	P15276	algR3	alginate regulatory protein AlgP	Basal machinery	P15276	['GO:0003677']	False	False	False	False
algQ	0.9389335306099593		Input		PA5255	879719	P15275	algR2	anti-RNA polymerase sigma 70 factor	M26	P15275	[]	False	False	False	False
rpoD		1.0	Output		PA0576	882038	P26480	rpoDA	RNA polymerase sigma factor RpoD	M26	P26480	['GO:0003677', 'GO:0016987']	True	False	False	False
PA3952		0.9639046101454757	Output		PA3952					Basal machinery		[]	False	False	False	False
PA1053		0.9639046101454757	Output		PA1053	881262	Q9I4S1	slyB	hypothetical protein	Basal machinery	Q9I4S1	[]	False	False	False	False
PA3819		0.9639046101454757	Output		PA3819					Basal machinery		[]	False	False	False	False
tal		0.9639046101454757	Output		PA2796	882755	Q9I047		transaldolase B	Basal machinery	Q9I047	['GO:0004801']	False	False	False	False
ivy		0.9639046101454757	Output		PA3902	878927	Q9HXB1		hypothetical protein	Basal machinery	Q9HXB1	[]	False	False	False	False
PA5291		0.9639046101454757	Output		PA5291					Basal machinery		[]	False	False	False	False
PA3262		0.9639046101454757	Output		PA3262					Basal machinery		[]	False	False	False	False
osmC		0.9639046101454757	Output		PA0059	878070	Q9I773		osmotically inducible protein OsmC	Basal machinery	Q9I773	['GO:0051920']	False	False	False	False
PA0856		0.9639046101454757	Output		PA0856					Basal machinery		[]	False	False	False	False
rpoH		0.9639046101454757	Output		PA0376	883126	P42378		RNA polymerase factor sigma-32	Basal machinery	P42378	['GO:0003677', 'GO:0016987']	True	False	False	False
bolA		0.9639046101454757	Output		PA0857	880702	Q9I584		morphogene protein BolA	Basal machinery	Q9I584	[]	False	False	False	False
PA5492.1		0.9639046101454757	Output		PA5492.1					Basal machinery		[]	False	False	False	False
lptA		0.9639046101454757	Output		PA0005	877576	Q9I7C1		lysophosphatidic acid acyltransferase, LptA	Basal machinery	Q9I7C1	['GO:0003841', 'GO:0042171']	False	False	False	False
PA1592		0.9639046101454757	Output		PA1592					Basal machinery		[]	False	False	False	False
dksA		0.9639046101454757	Output		PA4723	881594	G3XD14		suppressor protein DksA	Basal machinery	G3XD14	['GO:0070063', 'GO:0008270']	False	False	False	False
lptF		0.9639046101454757	Output		PA3692	879104	Q9HXU8		lipotoxon F LptF	Basal machinery	Q9HXU8	[]	False	False	False	False
lptB		0.9639046101454757	Output		PA4461	881018	Q9HVV6		ABC transporter ATP-binding protein	Basal machinery	Q9HVV6	['GO:0005524', 'GO:0016887', 'GO:0042626']	False	False	False	False
czcB		0.9885469539918185	Output		PA2521	880333	Q9I0W1		resistance-nodulation-cell division (RND) divalent metal cation efflux membrane fusion protein CzcB	M1	Q9I0W1	['GO:0046914', 'GO:0022857']	False	False	False	False
czcC		0.9885469539918185	Output		PA2522	882894	Q9I0W0		outer membrane protein CzcC	M1	Q9I0W0	['GO:0015562', 'GO:0022857']	False	False	False	False
czcA		0.9885469539918185	Output		PA2520	880332	Q9I0W2		resistance-nodulation-cell division (RND) divalent metal cation efflux transporter CzcA	M1	Q9I0W2	['GO:0008324', 'GO:0042910']	False	False	False	False
hexR	1.0		Input		PA3184	882618	O68281		HexR family transcriptional regulator	M35	O68281	['GO:0097367', 'GO:0003677', 'GO:0003700']	True	False	False	False
zwf		1.0	Output		PA3183	878525	Q9HTC7		glucose-6-phosphate 1-dehydrogenase	M35	Q9HTC7	['GO:0004345', 'GO:0050661']	False	False	False	False
lon	1.0		Input		PA1803	877926	Q9I2T9		Lon protease	M5	Q9I2T9	['GO:0005524', 'GO:0016887', 'GO:0004176', 'GO:0043565', 'GO:0004252']	False	False	False	False
PA4778	1.0		Input		PA4778	881842	Q9HV30	cueR	protein CueR	M38	Q9HV30	['GO:0005507', 'GO:0003677', 'GO:0003700']	True	False	False	False
PA3523		1.0	Output		PA3523					M38		[]	False	False	False	False
dgcA		0.9859004449094132	Output		PA5398	PseudoCap:PA539	Q9HTG6		dimethylglycine catabolism protein DgcA	Basal machinery	Q9HTG6	['GO:0047865', 'GO:0047866', 'GO:0010181']	False	False	False	False
soxB		0.9859004449094132	Output		PA5416	PseudoCap:PA541	Q9HTE8		sarcosine oxidase subunit beta	Basal machinery	Q9HTE8	['GO:0008115']	False	False	False	False
soxA		0.9859004449094132	Output		PA5418	PseudoCap:PA541	Q9HTE6		sarcosine oxidase subunit alpha	Basal machinery	Q9HTE6	['GO:0047545', 'GO:0008115']	False	False	False	False
soxG		0.9859004449094132	Output		PA5419	PseudoCap:PA541	Q9HTE5		sarcosine oxidase subunit gamma	Basal machinery	Q9HTE5	['GO:0008115']	False	False	False	False
soxD		0.9859004449094132	Output		PA5417	PseudoCap:PA541	Q9HTE7		sarcosine oxidase subunit delta	Basal machinery	Q9HTE7	['GO:0008115']	False	False	False	False
glyA1		0.9859004449094132	Output		PA5415	880066	Q9HTE9		serine hydroxymethyltransferase	Basal machinery	Q9HTE9	['GO:0004372', 'GO:0030170']	False	False	False	False
dgcB		0.9859004449094132	Output		PA5399	PseudoCap:PA539	Q9HTG5		dimethylglycine catabolism protein DgcB	Basal machinery	Q9HTG5	['GO:0051539', 'GO:0047865', 'GO:0047866', 'GO:0046872', 'GO:0016491']	False	False	False	False
sdaB		0.9859004449094132	Output		PA5379	878445	Q9HTI5		L-serine dehydratase	Basal machinery	Q9HTI5	['GO:0051539', 'GO:0031459', 'GO:0003941', 'GO:0046872']	False	False	False	False
gbcB		0.9859004449094132	Output		PA5411	PseudoCap:PA541	Q9HTF3		protein GbcB	Basal machinery	Q9HTF3	['GO:0051537', 'GO:0046872', 'GO:0004497', 'GO:0016491']	False	False	False	False
gbcA		0.9859004449094132	Output		PA5410	PseudoCap:PA541	Q9HTF4		protein GbcA	Basal machinery	Q9HTF4	['GO:0051537', 'GO:0005506', 'GO:0004497']	False	False	False	False
ihfA	0.9503276054066639	0.9650026046030293	Middle	-0.9892264281582444	PA2738	882954	Q51472	himA	integration host factor subunit alpha	Global regulator	Q51472	['GO:0003677', 'GO:0001216', 'GO:0030527', 'GO:0000976']	True	False	False	False
bifA		0.8507086048311367	Output		PA4367	PseudoCap:PA436	Q9HW35		protein BifA	M39	Q9HW35	['GO:0071111', 'GO:0046872']	False	False	False	False
rocA1	1.0		Input		PA3948	PseudoCap:PA394	Q9HX68		two-component response regulator RocA1	M19	Q9HX68	['GO:0003700', 'GO:0000976']	True	False	False	False
dhcR	1.0		Input		PA1998	PseudoCap:PA1998	Q9I2B1		transcriptional regulator DhcR	M8	Q9I2B1	['GO:0003700', 'GO:0043565']	True	False	False	False
dhcA		1.0	Output		PA1999	PseudoCap:PA1999	Q9I2B0		dehydrocarnitine CoA transferase subunit A	M8	Q9I2B0	['GO:0047569']	False	False	False	False
dhcB		1.0	Output		PA2000	PseudoCap:PA2000	Q9I2A9		dehydrocarnitine CoA transferase subunit B	M8	Q9I2A9	['GO:0047569']	False	False	False	False
vqsM	1.0	1.0	Middle	1.0	PA2227	PseudoCap:PA222	Q9I1P2		AraC family transcriptional regulator	Global regulator	Q9I1P2	['GO:0001216', 'GO:0003700', 'GO:0000976']	True	False	False	False
PA0007		1.0	Output		PA0007					Basal machinery		[]	False	False	False	False
phuU		1.0	Output		PA4707	881537	Q9HV91		ABC transporter permease	Basal machinery	Q9HV91	['GO:0022857']	False	False	False	False
cobS		1.0	Output		PA1281	881439	Q9I463	cobV	cobalamin synthase	Basal machinery	Q9I463	['GO:0051073', 'GO:0008818']	False	False	False	False
ppk		1.0	Output		PA5242	879700	Q9S646		polyphosphate kinase	Basal machinery	Q9S646	[]	False	False	False	False
accA		1.0	Output		PA3639	880489	Q9HXZ2		acetyl-CoA carboxylase carboxyltransferase subunit alpha	Basal machinery	Q9HXZ2	['GO:0003989', 'GO:0005524', 'GO:0016743']	False	False	False	False
PA0526		1.0	Output		PA0526					Basal machinery		[]	False	False	False	False
PA5518		1.0	Output		PA5518					Basal machinery		[]	False	False	False	False
PA3342		1.0	Output		PA3342					Basal machinery		[]	False	False	False	False
recD		1.0	Output		PA4283	881652	Q9HWB7		exodeoxyribonuclease V subunit alpha	Basal machinery	Q9HWB7	['GO:0043139', 'GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0008854', 'GO:0017116']	False	False	False	False
purD		1.0	Output		PA4855	878236	Q9HUV8		phosphoribosylamine--glycine ligase	Basal machinery	Q9HUV8	['GO:0005524', 'GO:0046872', 'GO:0004637']	False	False	False	False
PA5324		1.0	Output		PA5324					Global regulator		[]	False	False	False	False
PA3565		1.0	Output		PA3565					Basal machinery		[]	False	False	False	False
PA3670		1.0	Output		PA3670					Basal machinery		[]	False	False	False	False
pyrC'		1.0	Output									[]	False	False	False	False
